protocol_id,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,weight_erasure,residual_performance,savings,trace_auc_proxy,criticality_distance,health,energy_cost,path_erasure,replicates
b-2_static_correlated_3s_2.6uA,-2.0,static,correlated,3.0,2.6,160,912,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.7440853333333332,-1.8657062864891356,3
b-2_static_independent_0.75s_0.8uA,-2.0,static,independent,0.75,0.8,160,67,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.016810666666666665,-0.4372483638233799,3
b-2_static_independent_0.75s_1.6uA,-2.0,static,independent,0.75,1.6,160,67,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.03362133333333333,-0.4372483638233799,3
b-2_static_independent_0.75s_2.6uA,-2.0,static,independent,0.75,2.6,160,67,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.054634666666666665,-0.4372483638233799,3
b-2_static_independent_1.5s_0.8uA,-2.0,static,independent,1.5,0.8,160,117,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.030805333333333334,-0.8536857085272352,3
b-2_static_independent_1.5s_1.6uA,-2.0,static,independent,1.5,1.6,160,117,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.06161066666666667,-0.8536857085272352,3
b-2_static_independent_1.5s_2.6uA,-2.0,static,independent,1.5,2.6,160,117,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.10011733333333334,-0.8536857085272352,3
b-2_static_independent_3s_0.8uA,-2.0,static,independent,3.0,0.8,160,260,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.06442666666666666,-1.8657062864891356,3
b-2_static_independent_3s_1.6uA,-2.0,static,independent,3.0,1.6,160,260,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.12885333333333332,-1.8657062864891356,3
b-2_static_independent_3s_2.6uA,-2.0,static,independent,3.0,2.6,160,260,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.20938666666666664,-1.8657062864891356,3
b-2_static_phase_shifted_0.75s_0.8uA,-2.0,static,phase_shifted,0.75,0.8,160,268,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.06724266666666666,-0.4372483638233799,3
b-2_static_phase_shifted_0.75s_1.6uA,-2.0,static,phase_shifted,0.75,1.6,160,268,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.13448533333333332,-0.4372483638233799,3
b-2_static_phase_shifted_0.75s_2.6uA,-2.0,static,phase_shifted,0.75,2.6,160,268,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.21853866666666666,-0.4372483638233799,3
b-2_static_phase_shifted_1.5s_0.8uA,-2.0,static,phase_shifted,1.5,0.8,160,468,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.12322133333333334,-0.8536857085272352,3
b-2_static_phase_shifted_1.5s_1.6uA,-2.0,static,phase_shifted,1.5,1.6,160,468,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.24644266666666667,-0.8536857085272352,3
b-2_static_phase_shifted_1.5s_2.6uA,-2.0,static,phase_shifted,1.5,2.6,160,468,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.40046933333333334,-0.8536857085272352,3
b-2_static_phase_shifted_3s_0.8uA,-2.0,static,phase_shifted,3.0,0.8,160,1040,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.25770666666666664,-1.8657062864891356,3
b-2_static_phase_shifted_3s_1.6uA,-2.0,static,phase_shifted,3.0,1.6,160,1040,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.5154133333333333,-1.8657062864891356,3
b-2_static_phase_shifted_3s_2.6uA,-2.0,static,phase_shifted,3.0,2.6,160,1040,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.8375466666666666,-1.8657062864891356,3
b-2_static_shared_0.75s_0.8uA,-2.0,static,shared,0.75,0.8,160,405,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.10154666666666667,-0.4372483638233799,3
b-2_static_shared_0.75s_1.6uA,-2.0,static,shared,0.75,1.6,160,405,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.20309333333333335,-0.4372483638233799,3
b-2_static_shared_0.75s_2.6uA,-2.0,static,shared,0.75,2.6,160,405,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.33002666666666663,-0.4372483638233799,3
b-2_static_shared_1.5s_0.8uA,-2.0,static,shared,1.5,0.8,160,682,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.18269866666666668,-0.8536857085272352,3
b-2_static_shared_1.5s_1.6uA,-2.0,static,shared,1.5,1.6,160,682,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.36539733333333335,-0.8536857085272352,3
b-2_static_shared_1.5s_2.6uA,-2.0,static,shared,1.5,2.6,160,682,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.5937706666666666,-0.8536857085272352,3
b-2_static_shared_3s_0.8uA,-2.0,static,shared,3.0,0.8,160,1563,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.38749866666666666,-1.8657062864891356,3
b-2_static_shared_3s_1.6uA,-2.0,static,shared,3.0,1.6,160,1563,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.7749973333333333,-1.8657062864891356,3
b-2_static_shared_3s_2.6uA,-2.0,static,shared,3.0,2.6,160,1563,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,1.2593706666666666,-1.8657062864891356,3
b0_alternating_blue_red_correlated_0.75s_0.8uA,0.0,alternating_blue_red,correlated,0.75,0.8,160,151,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.035584,-0.4372483638233799,3
b0_alternating_blue_red_correlated_0.75s_1.6uA,0.0,alternating_blue_red,correlated,0.75,1.6,160,151,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.071168,-0.4372483638233799,3
b0_alternating_blue_red_correlated_0.75s_2.6uA,0.0,alternating_blue_red,correlated,0.75,2.6,160,151,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.11564799999999999,-0.4372483638233799,3
b0_alternating_blue_red_correlated_1.5s_0.8uA,0.0,alternating_blue_red,correlated,1.5,0.8,160,279,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.071168,-0.8536857085272352,3
b0_alternating_blue_red_correlated_1.5s_1.6uA,0.0,alternating_blue_red,correlated,1.5,1.6,160,279,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.142336,-0.8536857085272352,3
b0_alternating_blue_red_correlated_1.5s_2.6uA,0.0,alternating_blue_red,correlated,1.5,2.6,160,279,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.23129599999999997,-0.8536857085272352,3
b0_alternating_blue_red_correlated_3s_0.8uA,0.0,alternating_blue_red,correlated,3.0,0.8,160,565,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.14173866666666665,-1.8657062864891356,3
b0_alternating_blue_red_correlated_3s_1.6uA,0.0,alternating_blue_red,correlated,3.0,1.6,160,565,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.2834773333333333,-1.8657062864891356,3
b0_alternating_blue_red_correlated_3s_2.6uA,0.0,alternating_blue_red,correlated,3.0,2.6,160,565,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.4606506666666666,-1.8657062864891356,3
b0_alternating_blue_red_independent_0.75s_0.8uA,0.0,alternating_blue_red,independent,0.75,0.8,160,49,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.010581333333333331,-0.4372483638233799,3
b0_alternating_blue_red_independent_0.75s_1.6uA,0.0,alternating_blue_red,independent,0.75,1.6,160,49,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.021162666666666663,-0.4372483638233799,3
b0_alternating_blue_red_independent_0.75s_2.6uA,0.0,alternating_blue_red,independent,0.75,2.6,160,49,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.034389333333333334,-0.4372483638233799,3
b0_alternating_blue_red_independent_1.5s_0.8uA,0.0,alternating_blue_red,independent,1.5,0.8,160,86,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.020138666666666666,-0.8536857085272352,3
b0_alternating_blue_red_independent_1.5s_1.6uA,0.0,alternating_blue_red,independent,1.5,1.6,160,86,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.04027733333333333,-0.8536857085272352,3
b0_alternating_blue_red_independent_1.5s_2.6uA,0.0,alternating_blue_red,independent,1.5,2.6,160,86,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.06545066666666666,-0.8536857085272352,3
b0_alternating_blue_red_independent_3s_0.8uA,0.0,alternating_blue_red,independent,3.0,0.8,160,153,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.039850666666666666,-1.8657062864891356,3
b0_alternating_blue_red_independent_3s_1.6uA,0.0,alternating_blue_red,independent,3.0,1.6,160,153,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.07970133333333333,-1.8657062864891356,3
b0_alternating_blue_red_independent_3s_2.6uA,0.0,alternating_blue_red,independent,3.0,2.6,160,153,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.12951466666666667,-1.8657062864891356,3
b0_alternating_blue_red_phase_shifted_0.75s_0.8uA,0.0,alternating_blue_red,phase_shifted,0.75,0.8,160,188,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.040959999999999996,-0.4372483638233799,3
b0_alternating_blue_red_phase_shifted_0.75s_1.6uA,0.0,alternating_blue_red,phase_shifted,0.75,1.6,160,188,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.08191999999999999,-0.4372483638233799,3
b0_alternating_blue_red_phase_shifted_0.75s_2.6uA,0.0,alternating_blue_red,phase_shifted,0.75,2.6,160,188,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.13312,-0.4372483638233799,3
b0_alternating_blue_red_phase_shifted_1.5s_0.8uA,0.0,alternating_blue_red,phase_shifted,1.5,0.8,160,344,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.08328533333333332,-0.8536857085272352,3
b0_alternating_blue_red_phase_shifted_1.5s_1.6uA,0.0,alternating_blue_red,phase_shifted,1.5,1.6,160,344,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.16657066666666664,-0.8536857085272352,3
b0_alternating_blue_red_phase_shifted_1.5s_2.6uA,0.0,alternating_blue_red,phase_shifted,1.5,2.6,160,344,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.27067733333333327,-0.8536857085272352,3
b0_alternating_blue_red_phase_shifted_3s_0.8uA,0.0,alternating_blue_red,phase_shifted,3.0,0.8,160,588,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.15837866666666667,-1.8657062864891356,3
b0_alternating_blue_red_phase_shifted_3s_1.6uA,0.0,alternating_blue_red,phase_shifted,3.0,1.6,160,588,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.31675733333333334,-1.8657062864891356,3
b0_alternating_blue_red_phase_shifted_3s_2.6uA,0.0,alternating_blue_red,phase_shifted,3.0,2.6,160,588,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.5147306666666666,-1.8657062864891356,3
b0_alternating_blue_red_shared_0.75s_0.8uA,0.0,alternating_blue_red,shared,0.75,0.8,160,282,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.06920533333333333,-0.4372483638233799,3
b0_alternating_blue_red_shared_0.75s_1.6uA,0.0,alternating_blue_red,shared,0.75,1.6,160,282,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.13841066666666665,-0.4372483638233799,3
b0_alternating_blue_red_shared_0.75s_2.6uA,0.0,alternating_blue_red,shared,0.75,2.6,160,282,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.22491733333333333,-0.4372483638233799,3
b0_alternating_blue_red_shared_1.5s_0.8uA,0.0,alternating_blue_red,shared,1.5,0.8,160,486,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.12757333333333334,-0.8536857085272352,3
b0_alternating_blue_red_shared_1.5s_1.6uA,0.0,alternating_blue_red,shared,1.5,1.6,160,486,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.2551466666666667,-0.8536857085272352,3
b0_alternating_blue_red_shared_1.5s_2.6uA,0.0,alternating_blue_red,shared,1.5,2.6,160,486,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.41461333333333333,-0.8536857085272352,3
b0_alternating_blue_red_shared_3s_0.8uA,0.0,alternating_blue_red,shared,3.0,0.8,160,924,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.23517866666666665,-1.8657062864891356,3
b0_alternating_blue_red_shared_3s_1.6uA,0.0,alternating_blue_red,shared,3.0,1.6,160,924,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.4703573333333333,-1.8657062864891356,3
b0_alternating_blue_red_shared_3s_2.6uA,0.0,alternating_blue_red,shared,3.0,2.6,160,924,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.7643306666666666,-1.8657062864891356,3
b0_epoch_pause_correlated_0.75s_0.8uA,0.0,epoch_pause,correlated,0.75,0.8,160,140,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.029354666666666668,-0.4372483638233799,3
b0_epoch_pause_correlated_0.75s_1.6uA,0.0,epoch_pause,correlated,0.75,1.6,160,140,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.058709333333333336,-0.4372483638233799,3
b0_epoch_pause_correlated_0.75s_2.6uA,0.0,epoch_pause,correlated,0.75,2.6,160,140,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.09540266666666665,-0.4372483638233799,3
b0_epoch_pause_correlated_1.5s_0.8uA,0.0,epoch_pause,correlated,1.5,0.8,160,223,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.053248,-0.8536857085272352,3
b0_epoch_pause_correlated_1.5s_1.6uA,0.0,epoch_pause,correlated,1.5,1.6,160,223,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.106496,-0.8536857085272352,3
b0_epoch_pause_correlated_1.5s_2.6uA,0.0,epoch_pause,correlated,1.5,2.6,160,223,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.173056,-0.8536857085272352,3
b0_epoch_pause_correlated_3s_0.8uA,0.0,epoch_pause,correlated,3.0,0.8,160,389,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.10333866666666665,-1.8657062864891356,3
b0_epoch_pause_correlated_3s_1.6uA,0.0,epoch_pause,correlated,3.0,1.6,160,389,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.2066773333333333,-1.8657062864891356,3
b0_epoch_pause_correlated_3s_2.6uA,0.0,epoch_pause,correlated,3.0,2.6,160,389,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.3358506666666667,-1.8657062864891356,3
b0_epoch_pause_independent_0.75s_0.8uA,0.0,epoch_pause,independent,0.75,0.8,160,38,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.008021333333333333,-0.4372483638233799,3
b0_epoch_pause_independent_0.75s_1.6uA,0.0,epoch_pause,independent,0.75,1.6,160,38,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.016042666666666667,-0.4372483638233799,3
b0_epoch_pause_independent_0.75s_2.6uA,0.0,epoch_pause,independent,0.75,2.6,160,38,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.026069333333333333,-0.4372483638233799,3
b0_epoch_pause_independent_1.5s_0.8uA,0.0,epoch_pause,independent,1.5,0.8,160,76,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.01672533333333333,-0.8536857085272352,3
b0_epoch_pause_independent_1.5s_1.6uA,0.0,epoch_pause,independent,1.5,1.6,160,76,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.03345066666666666,-0.8536857085272352,3
b0_epoch_pause_independent_1.5s_2.6uA,0.0,epoch_pause,independent,1.5,2.6,160,76,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.054357333333333334,-0.8536857085272352,3
b0_epoch_pause_independent_3s_0.8uA,0.0,epoch_pause,independent,3.0,0.8,160,135,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.03217066666666667,-1.8657062864891356,3
b0_epoch_pause_independent_3s_1.6uA,0.0,epoch_pause,independent,3.0,1.6,160,135,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.06434133333333333,-1.8657062864891356,3
b0_epoch_pause_independent_3s_2.6uA,0.0,epoch_pause,independent,3.0,2.6,160,135,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.10455466666666667,-1.8657062864891356,3
b0_epoch_pause_phase_shifted_0.75s_0.8uA,0.0,epoch_pause,phase_shifted,0.75,0.8,160,152,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.032085333333333334,-0.4372483638233799,3
b0_epoch_pause_phase_shifted_0.75s_1.6uA,0.0,epoch_pause,phase_shifted,0.75,1.6,160,152,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.06417066666666667,-0.4372483638233799,3
b0_epoch_pause_phase_shifted_0.75s_2.6uA,0.0,epoch_pause,phase_shifted,0.75,2.6,160,152,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.10427733333333333,-0.4372483638233799,3
b0_epoch_pause_phase_shifted_1.5s_0.8uA,0.0,epoch_pause,phase_shifted,1.5,0.8,160,276,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.06280533333333332,-0.8536857085272352,3
b0_epoch_pause_phase_shifted_1.5s_1.6uA,0.0,epoch_pause,phase_shifted,1.5,1.6,160,276,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.12561066666666665,-0.8536857085272352,3
b0_epoch_pause_phase_shifted_1.5s_2.6uA,0.0,epoch_pause,phase_shifted,1.5,2.6,160,276,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.20411733333333335,-0.8536857085272352,3
b0_epoch_pause_phase_shifted_3s_0.8uA,0.0,epoch_pause,phase_shifted,3.0,0.8,160,508,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.123904,-1.8657062864891356,3
b0_epoch_pause_phase_shifted_3s_1.6uA,0.0,epoch_pause,phase_shifted,3.0,1.6,160,508,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.247808,-1.8657062864891356,3
b0_epoch_pause_phase_shifted_3s_2.6uA,0.0,epoch_pause,phase_shifted,3.0,2.6,160,508,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.402688,-1.8657062864891356,3
b0_epoch_pause_shared_0.75s_0.8uA,0.0,epoch_pause,shared,0.75,0.8,160,231,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.045568,-0.4372483638233799,3
b0_epoch_pause_shared_0.75s_1.6uA,0.0,epoch_pause,shared,0.75,1.6,160,231,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.091136,-0.4372483638233799,3
b0_epoch_pause_shared_0.75s_2.6uA,0.0,epoch_pause,shared,0.75,2.6,160,231,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.14809599999999998,-0.4372483638233799,3
b0_epoch_pause_shared_1.5s_0.8uA,0.0,epoch_pause,shared,1.5,0.8,160,418,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.09122133333333332,-0.8536857085272352,3
b0_epoch_pause_shared_1.5s_1.6uA,0.0,epoch_pause,shared,1.5,1.6,160,418,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.18244266666666664,-0.8536857085272352,3
b0_epoch_pause_shared_1.5s_2.6uA,0.0,epoch_pause,shared,1.5,2.6,160,418,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.2964693333333333,-0.8536857085272352,3
b0_epoch_pause_shared_3s_0.8uA,0.0,epoch_pause,shared,3.0,0.8,160,776,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.182528,-1.8657062864891356,3
b0_epoch_pause_shared_3s_1.6uA,0.0,epoch_pause,shared,3.0,1.6,160,776,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.365056,-1.8657062864891356,3
b0_epoch_pause_shared_3s_2.6uA,0.0,epoch_pause,shared,3.0,2.6,160,776,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.593216,-1.8657062864891356,3
b0_static_correlated_0.75s_0.8uA,0.0,static,correlated,0.75,0.8,160,179,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.04104533333333333,-0.4372483638233799,3
b0_static_correlated_0.75s_1.6uA,0.0,static,correlated,0.75,1.6,160,179,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.08209066666666666,-0.4372483638233799,3
b0_static_correlated_0.75s_2.6uA,0.0,static,correlated,0.75,2.6,160,179,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.1333973333333333,-0.4372483638233799,3
b0_static_correlated_1.5s_0.8uA,0.0,static,correlated,1.5,0.8,160,270,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.071168,-0.8536857085272352,3
b0_static_correlated_1.5s_1.6uA,0.0,static,correlated,1.5,1.6,160,270,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.142336,-0.8536857085272352,3
b0_static_correlated_1.5s_2.6uA,0.0,static,correlated,1.5,2.6,160,270,-0.8536604004670475,0.6666666666666666,-0.611111111056713,0.5341831381030694,0.04655482567313318,0.10026749873286413,0.23129599999999997,-0.8536857085272352,3
b0_static_correlated_3s_0.8uA,0.0,static,correlated,3.0,0.8,160,613,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.152576,-1.8657062864891356,3
b0_static_correlated_3s_1.6uA,0.0,static,correlated,3.0,1.6,160,613,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.305152,-1.8657062864891356,3
b0_static_correlated_3s_2.6uA,0.0,static,correlated,3.0,2.6,160,613,-1.8657996293277421,0.4583333333333333,-0.4444444444004631,0.5325066827554111,0.04442465096910333,0.09959368652975532,0.4958719999999999,-1.8657062864891356,3
b0_static_independent_0.75s_0.8uA,0.0,static,independent,0.75,0.8,160,52,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.012032,-0.4372483638233799,3
b0_static_independent_0.75s_1.6uA,0.0,static,independent,0.75,1.6,160,52,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.024064,-0.4372483638233799,3
b0_static_independent_0.75s_2.6uA,0.0,static,independent,0.75,2.6,160,52,-0.4372666695223905,0.5,-1.3888888887905093,0.5306542012629282,0.041814938183157825,0.09957778303429528,0.039104,-0.4372483638233799,3
