task,seed,direction,alpha,score,criterion,distance_from_naive,distance_from_trained
xor_electrode_classification,19,axis,0.6,0.6,0.25,44.93743477851699,67.40615216777547
xor_electrode_classification,19,random,0.6,0.6,0.25,123.33876258802988,64.6463524820262
xor_electrode_classification,19,axis,0.6667,0.6,0.25,37.444117529199275,74.89946941709316
xor_electrode_classification,19,random,0.6667,0.6,0.25,126.13194191304073,71.13981518750514
xor_electrode_classification,19,axis,0.7333,0.6,0.25,29.962034638576206,82.38155230771626
xor_electrode_classification,19,random,0.7333,0.6,0.25,129.08069757879272,77.45138121078382
xor_electrode_classification,19,axis,0.8,0.6,0.25,22.468717389258487,89.87486955703397
xor_electrode_classification,19,random,0.8,0.6,0.25,132.16018048854417,83.60365783631796
xor_electrode_classification,19,axis,0.8667,0.1333333333333333,0.25,14.975400139940781,97.36818680635169
xor_electrode_classification,19,random,0.8667,0.6,0.25,135.34017782294873,89.59488621559018
xor_electrode_classification,19,axis,0.9333,0.1333333333333333,0.25,7.4933172493177045,104.85026969697475
