task,seed,condition,score,criterion,distance_from_naive,distance_from_trained,edges_changed_fraction,mapping_count
pattern_discrimination,25,random_matched_full_trace,1.0,0.35,109.10054937652187,78.12307119253059,,2
pattern_discrimination,25,zero_task_path_union,1.0,0.35,80.92619721832935,26.60681406628649,0.001778275041956665,2
pattern_discrimination,25,zero_all_task_inputs_outgoing,0.0,0.35,73.37225052785985,63.265885815295796,0.01760148512530745,2
pattern_discrimination,25,zero_all_task_targets_incoming,0.0,0.35,82.31501308174951,64.04538530575041,0.04475690136355255,2
pattern_discrimination,25,random_edge_count_matched_task_path_union,1.0,0.35,83.32440432980465,9.787748003205605,0.001778275041956665,2
pattern_discrimination,25,random_distance_matched_task_path_union,1.0,0.35,85.21512726885851,26.466106369989,,2
pattern_discrimination,25,zero_path_a_correct,1.0,0.35,81.88994514356068,19.55810747903529,0.0009703943770255616,2
pattern_discrimination,25,zero_path_b_correct,1.0,0.35,82.06735074233013,18.03892975196823,0.0008078806649311035,2
pattern_discrimination,29,trained,1.0,0.35,83.32551806356264,0.0,,2
pattern_discrimination,29,naive_replacement,0.0,0.35,0.0,83.32551806356264,,2
pattern_discrimination,29,zero_all,0.0,0.35,197.9863960447166,220.59069080795942,,2
pattern_discrimination,29,shuffle_magnitudes,0.0,0.35,138.12054157178224,155.14918085238398,,2
pattern_discrimination,29,anti_training_delta,1.0,0.35,88.68821110949646,31.874416196918446,,2
pattern_discrimination,29,random_matched_full_trace,1.0,0.35,109.58734085263826,78.49345153952332,,2
pattern_discrimination,29,zero_task_path_union,1.0,0.35,80.41969166353347,31.161707669796506,0.0023330859085049028,2
pattern_discrimination,29,zero_all_task_inputs_outgoing,0.0,0.35,71.72337247244326,69.88188910659346,0.021700980583662148,2
pattern_discrimination,29,zero_all_task_targets_incoming,0.0,0.35,82.20231683786831,66.45117534935913,0.04642887838418565,2
pattern_discrimination,29,random_edge_count_matched_task_path_union,1.0,0.35,83.79168439185744,10.68273083018451,0.0023330859085049028,2
pattern_discrimination,29,random_distance_matched_task_path_union,1.0,0.35,86.7207979688398,30.970924481808204,,2
pattern_discrimination,29,zero_path_a_correct,1.0,0.35,81.88141736470176,22.04225022250475,0.0011501347814196975,2
pattern_discrimination,29,zero_path_b_correct,1.0,0.35,81.88957356200126,22.02705677176013,0.0011829511270852052,2
pattern_discrimination,23,trained,1.0,0.35,85.05699122662095,0.0,,2
pattern_discrimination,23,naive_replacement,0.0,0.35,0.0,85.05699122662095,,2
pattern_discrimination,23,zero_all,0.0,0.35,197.64163643052976,221.0750122688929,,2
pattern_discrimination,23,shuffle_magnitudes,0.0,0.35,139.03616385568657,156.61341925174716,,2
pattern_discrimination,23,anti_training_delta,1.0,0.35,91.63451872063371,34.03061998749068,,2
pattern_discrimination,23,random_matched_full_trace,1.0,0.35,111.50499608695159,79.78768775228487,,2
pattern_discrimination,23,zero_task_path_union,1.0,0.35,82.42063989654507,30.681748461614955,0.002448667062537113,2
pattern_discrimination,23,zero_all_task_inputs_outgoing,0.0,0.35,73.57094633277309,69.11255550155884,0.020600368784573553,2
pattern_discrimination,23,zero_all_task_targets_incoming,0.0,0.35,83.3416072656226,64.41051393334952,0.0430852892458668,2
