task_name,seed,protocol_id,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_positive_response_probability,naive_weight_control_negative_response_probability,training_repetitions,training_reached_criterion,training_stop_at_criterion,training_history,training_elapsed_s,consolidation_rest_s,consolidation_neuron_spikes,reset_score,no_reset_score,reset_minus_no_reset_score,reset_positive_response_probability,no_reset_positive_response_probability,reset_negative_response_probability,no_reset_negative_response_probability,trained_delta_norm,naive_weight_control_displacement_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_reset,reset_window_neuron_spikes_no_reset,reset_window_neuron_spikes_delta,baseline_positive_response_probability,baseline_negative_response_probability,baseline_positive_target_spikes_per_trial,baseline_negative_target_spikes_per_trial,baseline_input_response_probability,baseline_input_target_spikes_per_trial,baseline_input_total_spikes_per_trial,baseline_input_mean_first_latency_ms,baseline_sham_response_probability,baseline_sham_target_spikes_per_trial,baseline_sham_total_spikes_per_trial,baseline_sham_mean_first_latency_ms,trained_positive_response_probability,trained_negative_response_probability,trained_positive_target_spikes_per_trial,trained_negative_target_spikes_per_trial,trained_input_response_probability,trained_input_target_spikes_per_trial,trained_input_total_spikes_per_trial,trained_input_mean_first_latency_ms,trained_sham_response_probability,trained_sham_target_spikes_per_trial,trained_sham_total_spikes_per_trial,trained_sham_mean_first_latency_ms,reset_positive_target_spikes_per_trial,reset_negative_target_spikes_per_trial,reset_input_response_probability,reset_input_target_spikes_per_trial,reset_input_total_spikes_per_trial,reset_input_mean_first_latency_ms,reset_sham_response_probability,reset_sham_target_spikes_per_trial,reset_sham_total_spikes_per_trial,reset_sham_mean_first_latency_ms,no_reset_positive_target_spikes_per_trial,no_reset_negative_target_spikes_per_trial,no_reset_input_response_probability,no_reset_input_target_spikes_per_trial,no_reset_input_total_spikes_per_trial,no_reset_input_mean_first_latency_ms,no_reset_sham_response_probability,no_reset_sham_target_spikes_per_trial,no_reset_sham_total_spikes_per_trial,no_reset_sham_mean_first_latency_ms,naive_weight_control_positive_target_spikes_per_trial,naive_weight_control_negative_target_spikes_per_trial,naive_weight_control_input_response_probability,naive_weight_control_input_target_spikes_per_trial,naive_weight_control_input_total_spikes_per_trial,naive_weight_control_input_mean_first_latency_ms,naive_weight_control_sham_response_probability,naive_weight_control_sham_target_spikes_per_trial,naive_weight_control_sham_total_spikes_per_trial,naive_weight_control_sham_mean_first_latency_ms,job_elapsed_s
evoked_channel_response,1,b0_static_shared_3s_10uA,0.0,static,shared,3.0,10.0,160,1055,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,94.0,0.0,1.0,94.0,117.25,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,1.1944224999751896
evoked_channel_response,3,b0_static_shared_3s_10uA,0.0,static,shared,3.0,10.0,160,1057,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6516973340185359,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07403813090262415,0.0,0.07403813090262415,-74038129.90262415,1.0,0.0,0.0,0.0,18,0,18,1.0,0.0,88.5,0.0,1.0,88.5,122.125,0.0,0.0,0.0,0.0,,1.0,0.0,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,89.625,0.0,1.0,89.625,128.25,0.0,0.0,0.0,0.0,,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,1.1894691250054166
evoked_channel_response,4,b0_static_shared_3s_10uA,0.0,static,shared,3.0,10.0,160,896,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6542681670398451,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,113.25,0.0,1.0,113.25,136.125,0.0,0.0,0.0,0.0,,1.0,0.0,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,1.1844674589810893
evoked_channel_response,1,b0_static_shared_3s_50uA,0.0,static,shared,3.0,50.0,160,1055,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,52.513537789377004,0.0,52.513537789377004,-52513537788.377,1.0,0.0,0.0,0.0,365442,0,365442,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,94.125,0.0,1.0,94.125,117.375,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,7.022834207979031
evoked_channel_response,3,b0_static_shared_3s_50uA,0.0,static,shared,3.0,50.0,160,1057,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6516973340185359,1.0,0,0.875,1.0,-0.125,1.0,1.0,0.125,0.0,0.0,0.0,48.21478147307324,0.0,48.21478147307324,-48214781472.073235,1.0,0.0,0.0,0.0,346988,0,346988,1.0,0.0,88.5,0.0,1.0,88.5,122.125,0.0,0.0,0.0,0.0,,1.0,0.0,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,89.625,0.125,1.0,89.625,236.75,0.0,0.125,0.125,5.875,0.0,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,6.796069666976109
evoked_channel_response,4,b0_static_shared_3s_50uA,0.0,static,shared,3.0,50.0,160,896,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6542681670398451,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42.457542281354655,0.0,42.457542281354655,-42457542280.35465,1.0,0.0,0.0,0.0,285103,0,285103,1.0,0.0,113.25,0.0,1.0,113.25,136.125,0.0,0.0,0.0,0.0,,1.0,0.0,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,114.0,0.0,1.0,114.0,140.25,0.0,0.0,0.0,0.0,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,5.913616917037871
evoked_channel_response,1,b2_alternating_blue_red_correlated_3s_10uA,2.0,alternating_blue_red,correlated,3.0,10.0,160,565,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,94.0,0.0,1.0,94.0,117.0,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,1.1917799160000868
evoked_channel_response,3,b2_alternating_blue_red_correlated_3s_10uA,2.0,alternating_blue_red,correlated,3.0,10.0,160,546,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6516973340185359,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,88.5,0.0,1.0,88.5,122.125,0.0,0.0,0.0,0.0,,1.0,0.0,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,1.196220749989152
evoked_channel_response,4,b2_alternating_blue_red_correlated_3s_10uA,2.0,alternating_blue_red,correlated,3.0,10.0,160,550,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6542681670398451,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,113.25,0.0,1.0,113.25,136.125,0.0,0.0,0.0,0.0,,1.0,0.0,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,113.5,0.0,1.0,113.5,136.5,0.0,0.0,0.0,0.0,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,1.1855277080321684
evoked_channel_response,1,b2_alternating_blue_red_correlated_3s_50uA,2.0,alternating_blue_red,correlated,3.0,50.0,160,565,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.73301424847548,0.0,32.73301424847548,-32733014247.475475,1.0,0.0,0.0,0.0,148085,0,148085,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,94.375,0.0,1.0,94.375,122.5,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,4.170585833024234
evoked_channel_response,3,b2_alternating_blue_red_correlated_3s_50uA,2.0,alternating_blue_red,correlated,3.0,50.0,160,546,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6516973340185359,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.70470505315792,0.0,29.70470505315792,-29704705052.157917,1.0,0.0,0.0,0.0,132527,0,132527,1.0,0.0,88.5,0.0,1.0,88.5,122.125,0.0,0.0,0.0,0.0,,1.0,0.0,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,92.25,0.0,1.0,92.25,143.0,0.0,0.0,0.0,0.0,,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,3.8914700830355287
evoked_channel_response,4,b2_alternating_blue_red_correlated_3s_50uA,2.0,alternating_blue_red,correlated,3.0,50.0,160,550,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6542681670398451,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.33539575384131,0.0,31.33539575384131,-31335395752.84131,1.0,0.0,0.0,0.0,151148,0,151148,1.0,0.0,113.25,0.0,1.0,113.25,136.125,0.0,0.0,0.0,0.0,,1.0,0.0,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,113.5,0.0,1.0,113.5,138.375,0.0,0.0,0.0,0.0,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,4.219860667013563
evoked_channel_response,1,b2_alternating_blue_red_shared_3s_10uA,2.0,alternating_blue_red,shared,3.0,10.0,160,924,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,94.125,0.0,1.0,94.125,117.75,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,1.1929457080550492
evoked_channel_response,3,b2_alternating_blue_red_shared_3s_10uA,2.0,alternating_blue_red,shared,3.0,10.0,160,939,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6516973340185359,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14371759218902272,0.0,0.14371759218902272,-143717591.18902272,1.0,0.0,0.0,0.0,53,0,53,1.0,0.0,88.5,0.0,1.0,88.5,122.125,0.0,0.0,0.0,0.0,,1.0,0.0,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,89.625,0.0,1.0,89.625,134.125,0.0,0.0,0.0,0.0,,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,1.2032927080290392
evoked_channel_response,4,b2_alternating_blue_red_shared_3s_10uA,2.0,alternating_blue_red,shared,3.0,10.0,160,893,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6542681670398451,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,113.25,0.0,1.0,113.25,136.125,0.0,0.0,0.0,0.0,,1.0,0.0,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,113.5,0.0,1.0,113.5,136.5,0.0,0.0,0.0,0.0,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,1.1966779580106959
evoked_channel_response,1,b2_alternating_blue_red_shared_3s_50uA,2.0,alternating_blue_red,shared,3.0,50.0,160,924,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,45.72435346338444,0.0,45.72435346338444,-45724353462.38444,1.0,0.0,0.0,0.0,333802,0,333802,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,94.75,0.0,1.0,94.75,119.5,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,6.487604667025153
evoked_channel_response,3,b2_alternating_blue_red_shared_3s_50uA,2.0,alternating_blue_red,shared,3.0,50.0,160,939,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6516973340185359,1.0,0,0.875,1.0,-0.125,1.0,1.0,0.125,0.0,0.0,0.0,45.14620692943235,0.0,45.14620692943235,-45146206928.43235,1.0,0.0,0.0,0.0,327260,0,327260,1.0,0.0,88.5,0.0,1.0,88.5,122.125,0.0,0.0,0.0,0.0,,1.0,0.0,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,90.375,0.125,1.0,90.375,254.125,0.0,0.125,0.125,31.75,2.0,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,6.424898875004146
evoked_channel_response,4,b2_alternating_blue_red_shared_3s_50uA,2.0,alternating_blue_red,shared,3.0,50.0,160,893,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6542681670398451,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,44.25600386360569,0.0,44.25600386360569,-44256003862.60569,1.0,0.0,0.0,0.0,311996,0,311996,1.0,0.0,113.25,0.0,1.0,113.25,136.125,0.0,0.0,0.0,0.0,,1.0,0.0,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,112.75,0.0,1.0,112.75,134.625,0.0,0.0,0.0,0.0,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,6.189423833042383
evoked_channel_response,1,b2_chirp_correlated_3s_10uA,2.0,chirp,correlated,3.0,10.0,160,976,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4200106086960405,0.0,1.4200106086960405,-1420010607.6960404,1.0,0.0,0.0,0.0,951,0,951,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,94.5,0.0,1.0,94.5,121.5,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,1.2550343750044703
evoked_channel_response,3,b2_chirp_correlated_3s_10uA,2.0,chirp,correlated,3.0,10.0,160,970,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6516973340185359,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21564027975893024,0.0,0.21564027975893024,-215640278.75893024,1.0,0.0,0.0,0.0,65,0,65,1.0,0.0,88.5,0.0,1.0,88.5,122.125,0.0,0.0,0.0,0.0,,1.0,0.0,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,89.5,0.0,1.0,89.5,126.875,0.0,0.0,0.0,0.0,,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,1.1975811250158586
evoked_channel_response,4,b2_chirp_correlated_3s_10uA,2.0,chirp,correlated,3.0,10.0,160,1013,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6542681670398451,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.045861169227133,0.0,2.045861169227133,-2045861168.227133,1.0,0.0,0.0,0.0,1682,0,1682,1.0,0.0,113.25,0.0,1.0,113.25,136.125,0.0,0.0,0.0,0.0,,1.0,0.0,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,113.5,0.0,1.0,113.5,137.625,0.0,0.0,0.0,0.0,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,1.2881594999926165
evoked_channel_response,1,b2_chirp_correlated_3s_50uA,2.0,chirp,correlated,3.0,50.0,160,976,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,0.875,1.0,-0.125,1.0,1.0,0.125,0.0,0.0,0.0,57.186251221346886,0.0,57.186251221346886,-57186251220.346886,1.0,0.0,0.0,0.0,369216,0,369216,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,95.125,0.125,1.0,95.125,334.0,0.0,0.125,0.125,101.75,0.0,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,7.488631917047314
evoked_channel_response,3,b2_chirp_correlated_3s_50uA,2.0,chirp,correlated,3.0,50.0,160,970,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6516973340185359,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,52.11998678400224,0.0,52.11998678400224,-52119986783.00224,1.0,0.0,0.0,0.0,346296,0,346296,1.0,0.0,88.5,0.0,1.0,88.5,122.125,0.0,0.0,0.0,0.0,,1.0,0.0,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,91.75,0.0,1.0,91.75,558.625,0.0,0.0,0.0,250.5,,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,7.217335625027772
evoked_channel_response,4,b2_chirp_correlated_3s_50uA,2.0,chirp,correlated,3.0,50.0,160,1013,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6542681670398451,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63.35097428715227,0.0,63.35097428715227,-63350974286.15227,1.0,0.0,0.0,0.0,415366,0,415366,1.0,0.0,113.25,0.0,1.0,113.25,136.125,0.0,0.0,0.0,0.0,,1.0,0.0,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,113.875,0.0,1.0,113.875,181.125,0.0,0.0,0.0,8.875,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,8.028937459050212
evoked_channel_response,1,b2_chirp_shared_3s_10uA,2.0,chirp,shared,3.0,10.0,160,1552,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.7865661176702625,0.0,4.7865661176702625,-4786566116.670262,1.0,0.0,0.0,0.0,5732,0,5732,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,94.375,0.0,1.0,94.375,118.5,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,1.3833264170098118
evoked_channel_response,3,b2_chirp_shared_3s_10uA,2.0,chirp,shared,3.0,10.0,160,1908,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6516973340185359,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.58306894484302,0.0,12.58306894484302,-12583068943.84302,1.0,0.0,0.0,0.0,27691,0,27691,1.0,0.0,88.5,0.0,1.0,88.5,122.125,0.0,0.0,0.0,0.0,,1.0,0.0,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,89.625,0.0,1.0,89.625,143.875,0.0,0.0,0.0,0.0,,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,1.7363214580109343
evoked_channel_response,4,b2_chirp_shared_3s_10uA,2.0,chirp,shared,3.0,10.0,160,1754,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6542681670398451,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.950007873106837,0.0,5.950007873106837,-5950007872.106836,1.0,0.0,0.0,0.0,7752,0,7752,1.0,0.0,113.25,0.0,1.0,113.25,136.125,0.0,0.0,0.0,0.0,,1.0,0.0,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,113.5,0.0,1.0,113.5,145.0,0.0,0.0,0.0,0.0,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,1.3685738749918528
evoked_channel_response,1,b2_chirp_shared_3s_50uA,2.0,chirp,shared,3.0,50.0,160,1552,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,131.2846385017803,0.0,131.2846385017803,-131284638500.7803,1.0,0.0,0.0,0.0,758714,0,758714,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,95.375,0.0,1.0,95.375,168.625,0.0,0.0,0.0,0.875,,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,11.994848625035957
evoked_channel_response,3,b2_chirp_shared_3s_50uA,2.0,chirp,shared,3.0,50.0,160,1908,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6516973340185359,1.0,0,0.875,1.0,-0.125,1.0,1.0,0.125,0.0,0.0,0.0,168.37227187820918,0.0,168.37227187820918,-168372271877.20917,1.0,0.0,0.0,0.0,939578,0,939578,1.0,0.0,88.5,0.0,1.0,88.5,122.125,0.0,0.0,0.0,0.0,,1.0,0.0,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,93.25,0.875,1.0,93.25,365.75,0.0,0.125,0.875,125.625,0.0,88.875,0.0,1.0,88.875,122.25,0.0,0.0,0.0,0.0,,88.625,0.0,1.0,88.625,122.25,0.0,0.0,0.0,0.0,,14.511085500009358
evoked_channel_response,4,b2_chirp_shared_3s_50uA,2.0,chirp,shared,3.0,50.0,160,1754,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6542681670398451,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,158.70808988481076,0.0,158.70808988481076,-158708089883.81076,1.0,0.0,0.0,0.0,873678,0,873678,1.0,0.0,113.25,0.0,1.0,113.25,136.125,0.0,0.0,0.0,0.0,,1.0,0.0,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,113.875,0.0,1.0,113.875,211.25,0.0,0.0,0.0,17.25,,113.375,0.0,1.0,113.375,136.0,0.0,0.0,0.0,0.0,,113.0,0.0,1.0,113.0,135.0,0.0,0.0,0.0,0.0,,13.705944875022396
evoked_channel_response,1,b2_epoch_pause_correlated_3s_10uA,2.0,epoch_pause,correlated,3.0,10.0,160,301,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,False,1,0.6522362920222804,1.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0,0.0,94.0,0.0,1.0,94.0,116.25,0.0,0.0,0.0,0.0,,1.0,0.0,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,94.0,0.0,1.0,94.0,117.0,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.875,0.0,0.0,0.0,0.0,,93.875,0.0,1.0,93.875,116.25,0.0,0.0,0.0,0.0,,1.1841839170083404
