task,task_label,seed,delta_norm,cosine_to_task_mean,angle_to_task_mean_deg,pc1,pc2,pc3,uncentered_pc1
conditioned_electrode_association,Association,37,1.381241171992811,0.8991873913351065,25.94854181738629,-0.4864490012581234,-0.09551333009953751,-0.22361000486397345,-1.2452524813046164
conditioned_electrode_association,Association,38,1.1199228004505193,0.9738205624048611,13.139227503823632,0.036163351997923684,-0.07133573200432394,0.08770387060144413,-1.0901849693210874
conditioned_electrode_association,Association,39,1.2310476290933825,0.8415578994733321,32.69500255941785,0.22737706643943506,-0.08852727971583872,-0.028931890450011266,-1.0340975627856546
conditioned_electrode_association,Association,40,1.121864903956652,0.9490356995384773,18.370991799347625,0.13046459038798836,0.08132959685918009,0.04696356059605322,-1.0640699096045976
conditioned_electrode_association,Association,41,1.2799933774799974,0.9254274408604534,22.2671020814271,-0.29605962607117864,-0.25560663330862116,-0.11700271782920171,-1.1858203230756144
conditioned_electrode_association,Association,42,1.1138468979005172,0.9564752156791064,16.966563272333175,0.1579619662706862,0.19460017877801827,0.009257267107624742,-1.06499208340833
conditioned_electrode_association,Association,43,1.1795323389100654,0.9489263913202629,18.390853019410493,-0.2238926135951162,-0.0326688196291773,-0.07535581321371974,-1.120988798898252
conditioned_electrode_association,Association,44,1.029776198323317,0.9596293706118577,16.335874481741367,-0.05125228940368517,-0.05109808263964321,0.061903570216567894,-0.9889179252765217
conditioned_electrode_association,Association,45,1.1202179125503868,0.9754007739917943,12.734815861969262,0.17104824635092628,0.02478569032520812,-0.0034081674888357897,-1.0911826649249636
conditioned_electrode_association,Association,46,1.2383411621290248,0.970913106402216,13.853026026225569,-0.10201917956124143,0.14263851470420574,0.16386622159296083,-1.2035814861002976
conditioned_electrode_association,Association,47,1.1226986213424,0.9543353925565665,17.38177662059168,-0.22899894743658789,-0.07570287703117438,0.013125951713222372,-1.0731740884399474
conditioned_electrode_association,Association,48,1.2878295075258117,0.9560955966608603,17.040940891341418,-0.2661218444330932,0.05748378752915998,0.020575082700164938,-1.2332606955597716
conditioned_electrode_association,Association,49,1.3520524688818654,0.9360031452853217,20.609180966750007,-0.16967987797467673,0.3221624724391955,0.1369960010540605,-1.2678606932282477
conditioned_electrode_association,Association,50,1.2095950732469314,0.9562869255723006,17.003493854735787,-0.26008213345429054,0.03327933769854581,-0.04765360776280047,-1.1588103365366251
multi_association_mapping,Multi-map,1,2.293212907770502,0.9434968587320003,19.352646456201736,-0.04886050080566633,0.19627068181440394,-0.03554220676358801,-2.1633196622146813
multi_association_mapping,Multi-map,2,2.245665696413997,0.9225391294828729,22.699845585915476,-0.10761990968218221,-0.3901940036773046,0.3776176595999025,-2.0707565407889104
multi_association_mapping,Multi-map,3,2.4453118588116345,0.9090526683995864,24.625236143933684,0.30948639544241974,0.2960383711828368,0.18586259440207645,-2.2226936831812485
multi_association_mapping,Multi-map,4,2.5020120488558177,0.9033165511328479,25.402503345077637,-0.0323467564200635,0.3133993109551701,-0.05051353013542818,-2.260065180571219
multi_association_mapping,Multi-map,5,2.5497575873733105,0.9457833247819235,18.953352418347627,-0.09441377744555438,-0.35339208805666256,-0.16882732708671608,-2.4125277489779293
multi_association_mapping,Multi-map,6,2.4060806924237266,0.9495849143191912,18.27088441929748,0.016570081671773502,-0.30166672153126967,0.09917989268916108,-2.284925604353308
multi_association_mapping,Multi-map,7,2.455917368891448,0.9343250635080369,20.880623560058623,0.08437554009225512,-0.40802921925277186,0.001369341401866772,-2.2944940342419495
multi_association_mapping,Multi-map,8,2.471748114987802,0.9336442847160552,20.989787992857913,-0.015852229160170705,0.08330498777845612,-0.12463329060203443,-2.3078874297977996
multi_association_mapping,Multi-map,9,2.2976838722576702,0.9440916874437982,19.249536497201206,-0.239209348341702,-0.11470484193811264,0.19336319468054317,-2.1687519315232575
multi_association_mapping,Multi-map,10,2.4701603698408845,0.915062320560806,23.78542105610428,0.354324379347666,-0.15204468828405807,-0.10779252084595556,-2.260183632259025
multi_association_mapping,Multi-map,11,2.3565937523057117,0.9471401430956562,18.71252950426859,-0.41019177258734185,-0.09488947592969618,0.03868704688461312,-2.231956107332171
