task_name,task_label,protocol_id,beta,schedule,spatial_mode,duration_s,current_uA,seeds,forgetting_score_mean,forgetting_score_sd,reset_score_mean,reset_minus_no_reset_weight_norm_mean,reset_norm_over_trace_norm_mean,erasure_projection_reset_vs_no_reset_mean,reset_to_erasure_axis_cosine_mean,reset_to_erasure_axis_abs_cosine_mean,reset_to_erasure_axis_angle_deg_mean,reset_orthogonal_fraction_mean,relearn_savings_mean
multi_association_mapping,Multi-map,b0_chirp_shared_3s_50uA,0.0,chirp,shared,3.0,50.0,50,0.24499999999999994,0.03329078917645133,0.6516666666666667,248.69544506054692,2.232898587813729,0.04612787915810489,0.02065256535492391,0.02065256535492391,88.81660033953982,0.9997774694403506,1.0
multi_association_mapping,Multi-map,b0_epoch_pause_correlated_3s_10uA,0.0,epoch_pause,correlated,3.0,10.0,50,0.001249999999999992,0.004015100465247606,0.8954166666666667,0.010154583088718281,8.804535872166275e-05,4.30731316418e-06,0.048921524390589194,0.048921524390589194,87.19588384319516,0.9999760525074531,1.0
multi_association_mapping,Multi-map,b0_epoch_pause_correlated_3s_50uA,0.0,epoch_pause,correlated,3.0,50.0,50,0.028958333333333294,0.03824665314452191,0.8677083333333333,27.05584889074539,0.24279856765078076,-0.004785466145491654,-0.01948617268575468,0.019580857453935327,91.11660460805213,0.9997581421025101,1.0
multi_association_mapping,Multi-map,b0_epoch_pause_shared_3s_10uA,0.0,epoch_pause,shared,3.0,10.0,50,0.004999999999999972,0.007941466704837067,0.8916666666666667,0.013706272699594785,0.00012214015904142824,3.683170502317598e-08,0.0005532513480330866,0.0005532513480330866,89.96830100687401,0.9999999510260114,1.0
multi_association_mapping,Multi-map,b0_epoch_pause_shared_3s_50uA,0.0,epoch_pause,shared,3.0,50.0,50,0.07791666666666662,0.06836303693220555,0.81875,46.54651631161724,0.4179886131799843,-0.01341855246207433,-0.03216113788280161,0.03216113788280161,91.84306380650214,0.9994556419895821,1.0
multi_association_mapping,Multi-map,b0_gated_burst_correlated_3s_10uA,0.0,gated_burst,correlated,3.0,10.0,50,0.0,0.0,0.8966666666666667,0.7910639887165485,0.007081209850437137,2.1582507283543105e-05,0.0012026707075816127,0.004755766664707483,89.93105447255844,0.9999419949279015,1.0
multi_association_mapping,Multi-map,b0_gated_burst_correlated_3s_50uA,0.0,gated_burst,correlated,3.0,50.0,50,0.0941666666666666,0.06452089916121308,0.8025,69.21198966411582,0.6212273729697079,-0.01694628423408652,-0.02748292322129211,0.02748292322129211,91.57486964279693,0.9996121879546561,1.0
multi_association_mapping,Multi-map,b0_gated_burst_shared_3s_10uA,0.0,gated_burst,shared,3.0,10.0,50,0.000416666666666664,0.0020619652471057927,0.89625,4.65964668232411,0.04184135442569868,2.842263738993136e-05,-0.0004792001768099435,0.00931700075661095,90.02745858485672,0.9999024578938308,1.0
multi_association_mapping,Multi-map,b0_gated_burst_shared_3s_50uA,0.0,gated_burst,shared,3.0,50.0,50,0.15291666666666662,0.03363490284425396,0.74375,149.45339095874363,1.3421029067101329,-0.0071941264254020264,-0.00551090496130683,0.00561640807760387,90.31575648890835,0.9999756114843857,1.0
multi_association_mapping,Multi-map,b0_static_correlated_3s_10uA,0.0,static,correlated,3.0,10.0,50,0.002291666666666658,0.006750771560841491,0.894375,0.012492897223915524,0.00011115513001252423,0.0,0.0,0.0,90.0,1.0,1.0
multi_association_mapping,Multi-map,b0_static_correlated_3s_50uA,0.0,static,correlated,3.0,50.0,50,0.03041666666666663,0.03757786700220454,0.86625,35.72160918874087,0.320698234294699,-0.008072381746263903,-0.025137583397956485,0.025137583397956485,91.44048713844744,0.9996446083104114,1.0
multi_association_mapping,Multi-map,b0_static_shared_3s_10uA,0.0,static,shared,3.0,10.0,50,0.004166666666666648,0.008417937871268395,0.8925,0.03030608024117033,0.0002715737535079851,5.223080510609879e-07,0.0005815974730617607,0.0010518163250815542,89.96667630497012,0.9999991260168156,1.0
multi_association_mapping,Multi-map,b0_static_shared_3s_50uA,0.0,static,shared,3.0,50.0,50,0.1170833333333333,0.07973635873779225,0.7795833333333333,63.10384702164576,0.5664086220453526,-0.01666267306630722,-0.029660742356079402,0.029660742356079402,91.69971794256888,0.9995396983154001,1.0
multi_association_mapping,Multi-map,b2_alternating_blue_red_correlated_3s_10uA,2.0,alternating_blue_red,correlated,3.0,10.0,50,0.001249999999999992,0.004533198277299917,0.8954166666666667,0.009132684231486115,8.262219318774012e-05,2.6413940439366696e-10,1.6804398147383146e-06,1.6804398147383146e-06,89.99990371789089,0.9999999999997459,1.0
multi_association_mapping,Multi-map,b2_alternating_blue_red_correlated_3s_50uA,2.0,alternating_blue_red,correlated,3.0,50.0,50,0.023333333333333296,0.04201385960719352,0.8733333333333333,34.350657468469365,0.30831528138239894,-0.0074254053767768,-0.024126379577609314,0.024126379577609314,91.38251816262337,0.9996783782996576,1.0
multi_association_mapping,Multi-map,b2_alternating_blue_red_shared_3s_10uA,2.0,alternating_blue_red,shared,3.0,10.0,50,0.002708333333333316,0.006246455911254531,0.8939583333333333,0.08250377525527736,0.000741612841967712,-1.976364043351361e-06,-0.0028634078118352922,0.002963300874440656,90.1640861790145,0.999988459793341,1.0
multi_association_mapping,Multi-map,b2_alternating_blue_red_shared_3s_50uA,2.0,alternating_blue_red,shared,3.0,50.0,50,0.10124999999999992,0.061573345917187584,0.7954166666666667,62.53180485369428,0.5612190443381995,-0.015931288565795534,-0.028856527897108252,0.028856527897108252,91.65363562388971,0.9995532227141812,1.0
multi_association_mapping,Multi-map,b2_chirp_correlated_3s_10uA,2.0,chirp,correlated,3.0,10.0,50,0.007083333333333298,0.010188834981323574,0.8895833333333333,1.5420105079289723,0.013831947097100223,0.00010478816789314494,0.004982774445123632,0.00928461692683627,89.71429281675478,0.9998175313261018,1.0
multi_association_mapping,Multi-map,b2_chirp_correlated_3s_50uA,2.0,chirp,correlated,3.0,50.0,50,0.1535416666666666,0.06779609043387319,0.743125,77.64248887481071,0.6966300213036654,-0.015318171131114498,-0.02224107562821677,0.02224107562821677,91.27445244814601,0.9997307240788682,1.0
multi_association_mapping,Multi-map,b2_chirp_shared_3s_10uA,2.0,chirp,shared,3.0,10.0,50,0.014791666666666634,0.01835733007439582,0.881875,6.887197484092631,0.061743248584467586,0.00031142099571160103,0.0053191546688677,0.010822107385964277,89.69519396112746,0.9998950438176447,1.0
multi_association_mapping,Multi-map,b2_chirp_shared_3s_50uA,2.0,chirp,shared,3.0,50.0,50,0.21374999999999994,0.04941014026949574,0.6829166666666667,164.671408756287,1.4786045794167637,0.001634893805617074,0.0009782299624763475,0.004378711773413522,89.94395036925361,0.9999846488123858,1.0
multi_association_mapping,Multi-map,b2_epoch_pause_correlated_3s_10uA,2.0,epoch_pause,correlated,3.0,10.0,50,0.000416666666666664,0.002946278254943929,0.89625,0.002142408396469926,1.8983739854724297e-05,7.000773523077956e-08,0.0036877736297759797,0.0036877736297759797,89.78870565628998,0.9999998640027941,1.0
multi_association_mapping,Multi-map,b2_epoch_pause_correlated_3s_50uA,2.0,epoch_pause,correlated,3.0,50.0,50,0.01374999999999997,0.02873526932095545,0.8829166666666667,18.993428123112693,0.17058595308164454,-0.002511008403208255,-0.014314148553790635,0.015604021814697291,90.82022085474351,0.9998310644741127,1.0
multi_association_mapping,Multi-map,b2_epoch_pause_shared_3s_10uA,2.0,epoch_pause,shared,3.0,10.0,50,0.002083333333333322,0.005154913117764487,0.8945833333333333,0.01785769146703504,0.00015885363870084,-7.509084863417517e-08,-0.0005593238966296003,0.0005593238966296003,90.03204695881192,0.9999998873761232,1.0
multi_association_mapping,Multi-map,b2_epoch_pause_shared_3s_50uA,2.0,epoch_pause,shared,3.0,50.0,50,0.03687499999999996,0.0479531619374147,0.8597916666666667,32.0031187064338,0.2870622001048454,-0.009364306398459506,-0.032492799676228486,0.032492799676228486,91.86209284297527,0.9994357472196694,1.0
multi_association_mapping,Multi-map,b2_gated_burst_correlated_3s_10uA,2.0,gated_burst,correlated,3.0,10.0,50,0.0,0.0,0.8966666666666667,3.895513927460874,0.03499236968666049,0.000159794609687467,0.004277223151524305,0.007956526837154976,89.75490368521571,0.9999346025027654,1.0
multi_association_mapping,Multi-map,b2_gated_burst_correlated_3s_50uA,2.0,gated_burst,correlated,3.0,50.0,50,0.11020833333333327,0.05552370295771036,0.7864583333333333,70.21094992632888,0.6305461741648127,-0.017561098004753424,-0.027961622383332742,0.027961622383332742,91.60231736515294,0.9995931465800758,1.0
multi_association_mapping,Multi-map,b2_gated_burst_shared_3s_10uA,2.0,gated_burst,shared,3.0,10.0,50,0.0012499999999999979,0.011064065652048245,0.8954166666666667,13.92249671279641,0.12501287136339248,0.00010382762159603074,0.0012407272075655182,0.009915475456090396,89.92890837386327,0.9999362629120728,1.0
multi_association_mapping,Multi-map,b2_gated_burst_shared_3s_50uA,2.0,gated_burst,shared,3.0,50.0,50,0.15062499999999995,0.03388219993185539,0.7460416666666667,132.94400535964658,1.1940239119524751,-0.012932942365358371,-0.010957423104715223,0.010996177058743744,90.62783207614342,0.9999311102962396,1.0
multi_association_mapping,Multi-map,b2_static_correlated_3s_10uA,2.0,static,correlated,3.0,10.0,50,0.001458333333333324,0.0051592070902855966,0.8952083333333333,0.01077542741252354,9.832523804350623e-05,2.2500814318424236e-07,0.0024383300409325593,0.0024383300409325593,89.86029342580616,0.9999995243498041,1.0
multi_association_mapping,Multi-map,b2_static_correlated_3s_50uA,2.0,static,correlated,3.0,50.0,50,0.02437499999999997,0.03512724379741058,0.8722916666666667,25.09342181381263,0.22523407227789105,-0.005489016719159744,-0.024143122373992756,0.024215410749962987,91.38351831542352,0.9996474769411603,1.0
multi_association_mapping,Multi-map,b2_static_shared_3s_10uA,2.0,static,shared,3.0,10.0,50,0.0027083333333333243,0.00723220409537073,0.8939583333333333,0.06660116932794304,0.0005956252680096179,5.5102289066762405e-08,-0.0011195799807465882,0.00300836663921997,90.06415378163773,0.9999940554855491,1.0
multi_association_mapping,Multi-map,b2_static_shared_3s_50uA,2.0,static,shared,3.0,50.0,50,0.0627083333333333,0.06457338907422011,0.8339583333333332,43.48134328015217,0.390169082620722,-0.013249531482705253,-0.03393925554775287,0.03394913275956636,91.94500469168179,0.9993919249954534,1.0
overlapping_shared_input_association,Shared input,b-2_alternating_blue_red_correlated_3s_10uA,-2.0,alternating_blue_red,correlated,3.0,10.0,50,0.0,0.0,0.75,0.009311868882789433,9.545865408590173e-05,0.0,0.0,0.0,90.0,1.0,0.8
overlapping_shared_input_association,Shared input,b-2_alternating_blue_red_correlated_3s_50uA,-2.0,alternating_blue_red,correlated,3.0,50.0,50,0.006875,0.021213579233065574,0.743125,34.084389812929835,0.3495205089051683,-0.004655420586166966,-0.013373975707304754,0.013545505124687846,90.76632366197744,0.9998766068950837,0.8
overlapping_shared_input_association,Shared input,b-2_alternating_blue_red_shared_3s_10uA,-2.0,alternating_blue_red,shared,3.0,10.0,50,0.0,0.0,0.75,0.07888619565775504,0.0008059218538796962,-2.4687236169284365e-07,-0.0006745657273666669,0.0008034496350969475,90.03865042011324,0.9999990699968513,0.8
overlapping_shared_input_association,Shared input,b-2_alternating_blue_red_shared_3s_50uA,-2.0,alternating_blue_red,shared,3.0,50.0,50,0.016875,0.03169957227870845,0.733125,61.310451142747624,0.6283579119263897,-0.006898237402928508,-0.01125349356390904,0.012252056793293388,90.64481239197372,0.9999018069204998,0.8
overlapping_shared_input_association,Shared input,b-2_chirp_correlated_3s_10uA,-2.0,chirp,correlated,3.0,10.0,50,0.00375,0.013599594831899837,0.74625,3.041694730154182,0.031189796733682173,8.871378893139237e-05,0.002928770071358666,0.008098636133608091,89.83214698720047,0.9999140295996223,0.8
overlapping_shared_input_association,Shared input,b-2_chirp_correlated_3s_50uA,-2.0,chirp,correlated,3.0,50.0,50,0.0925,0.006185895741317419,0.6575,212.85261575242848,2.1824579305943566,0.030232274165516094,0.013942937225804307,0.013942937225804307,89.20109457861209,0.9998925428262688,0.8
overlapping_shared_input_association,Shared input,b-2_chirp_shared_3s_10uA,-2.0,chirp,shared,3.0,10.0,50,0.0125,0.019964892656248123,0.7375,15.591960334596306,0.1601137973952229,-0.0009102782232217968,-0.006089503682193924,0.009704718428060933,90.34892643964878,0.9999247076288964,0.8
overlapping_shared_input_association,Shared input,b-2_chirp_shared_3s_50uA,-2.0,chirp,shared,3.0,50.0,50,0.09375,0.0,0.65625,309.61942352468867,3.175149748779725,0.08362349962606831,0.026409123060561646,0.026409123060561646,88.48668308066433,0.9996447803034282,0.8
overlapping_shared_input_association,Shared input,b-2_epoch_pause_correlated_3s_10uA,-2.0,epoch_pause,correlated,3.0,10.0,50,0.0,0.0,0.75,0.02251269962208482,0.00023170222538743593,1.8412065822101635e-07,0.0015368392313929147,0.0015368392313929147,89.91194537030054,0.9999997704833471,0.8
overlapping_shared_input_association,Shared input,b-2_epoch_pause_correlated_3s_50uA,-2.0,epoch_pause,correlated,3.0,50.0,50,0.011875,0.0274399274296952,0.738125,39.54395700054464,0.4053404361257289,-0.005262995583327062,-0.013068480630409846,0.013100269701984565,90.74881021292283,0.9998883413597213,0.8
overlapping_shared_input_association,Shared input,b-2_epoch_pause_shared_3s_10uA,-2.0,epoch_pause,shared,3.0,10.0,50,0.0,0.0,0.75,0.07721687118855522,0.0007916641708776398,3.716463789313189e-07,0.00013262410097710794,0.00013262410097710794,89.99240119071061,0.99999993650306,0.8
overlapping_shared_input_association,Shared input,b-2_epoch_pause_shared_3s_50uA,-2.0,epoch_pause,shared,3.0,50.0,50,0.040625,0.03955367220238694,0.709375,85.0496888719605,0.8729614206523094,-0.0007745399734291443,-0.0009145449728168902,0.005856877537870488,90.05239794675781,0.9999700425603905,0.8
overlapping_shared_input_association,Shared input,b-2_gated_burst_correlated_3s_10uA,-2.0,gated_burst,correlated,3.0,10.0,50,0.0,0.0,0.75,0.7535462263941268,0.0077016939187275965,2.115498894020728e-06,0.0006552353942585683,0.0033850414453700777,89.96237433232619,0.9999349721196146,0.8
overlapping_shared_input_association,Shared input,b-2_gated_burst_correlated_3s_50uA,-2.0,gated_burst,correlated,3.0,50.0,50,0.0,0.0,0.75,68.52308414673837,0.701982270406936,-0.011389863916807418,-0.01629324751686926,0.01629324751686926,90.93359140600555,0.9998500294404654,0.8
overlapping_shared_input_association,Shared input,b-2_gated_burst_shared_3s_10uA,-2.0,gated_burst,shared,3.0,10.0,50,0.0,0.0,0.75,4.187300548640057,0.043036035929279084,6.160128589157006e-05,0.0010373153110355498,0.008876797903397203,89.9405281024789,0.9999048978789914,0.8
overlapping_shared_input_association,Shared input,b-2_gated_burst_shared_3s_50uA,-2.0,gated_burst,shared,3.0,50.0,50,0.0,0.0,0.75,147.0532307588531,1.5080116467996012,-0.000657951434351228,-0.0004099749059455729,0.003608022870758515,90.0234901442288,0.9999900023514531,0.8
overlapping_shared_input_association,Shared input,b-2_static_correlated_3s_10uA,-2.0,static,correlated,3.0,10.0,50,0.0,0.0,0.75,0.034150004836937364,0.0003526947309193976,0.0,0.0,0.0,90.0,1.0,0.8
overlapping_shared_input_association,Shared input,b-2_static_correlated_3s_50uA,-2.0,static,correlated,3.0,50.0,50,0.014375,0.02838246665223631,0.735625,53.15898725244499,0.5448972140550064,-0.005977931444821778,-0.011063084678746633,0.011216135499412139,90.6338970163136,0.9999144041004225,0.8
overlapping_shared_input_association,Shared input,b-2_static_shared_3s_10uA,-2.0,static,shared,3.0,10.0,50,0.0,0.0,0.75,0.13995177725864422,0.0014293675989039212,-1.0894722626484061e-06,0.0007375306468101186,0.001398599698998072,89.95774159688591,0.9999952190021338,0.8
overlapping_shared_input_association,Shared input,b-2_static_shared_3s_50uA,-2.0,static,shared,3.0,50.0,50,0.044375,0.042861792902494485,0.705625,110.50878325067107,1.1335101186077454,0.007524445386869827,0.006655085621235961,0.0073764246752968865,89.61868105147506,0.9999579855533867,0.8
overlapping_shared_input_association,Shared input,b0_alternating_blue_red_correlated_3s_10uA,0.0,alternating_blue_red,correlated,3.0,10.0,50,0.0,0.0,0.75,0.009311868882789433,9.545865408590173e-05,0.0,0.0,0.0,90.0,1.0,0.8
overlapping_shared_input_association,Shared input,b0_alternating_blue_red_correlated_3s_50uA,0.0,alternating_blue_red,correlated,3.0,50.0,50,0.006875,0.021213579233065574,0.743125,34.084389812929835,0.3495205089051683,-0.004655420586166966,-0.013373975707304754,0.013545505124687846,90.76632366197744,0.9998766068950837,0.8
overlapping_shared_input_association,Shared input,b0_alternating_blue_red_shared_3s_10uA,0.0,alternating_blue_red,shared,3.0,10.0,50,0.0,0.0,0.75,0.07888619565775504,0.0008059218538796962,-2.4687236169284365e-07,-0.0006745657273666669,0.0008034496350969475,90.03865042011324,0.9999990699968513,0.8
overlapping_shared_input_association,Shared input,b0_alternating_blue_red_shared_3s_50uA,0.0,alternating_blue_red,shared,3.0,50.0,50,0.016875,0.03169957227870845,0.733125,61.310451142747624,0.6283579119263897,-0.006898237402928508,-0.01125349356390904,0.012252056793293388,90.64481239197372,0.9999018069204998,0.8
overlapping_shared_input_association,Shared input,b0_chirp_correlated_3s_10uA,0.0,chirp,correlated,3.0,10.0,50,0.00125,0.008838834764831842,0.74875,1.089896654103149,0.011193369177060698,9.737692994085427e-05,0.006395467753279908,0.012034636329412924,89.6332900372621,0.9997263535376624,0.8
overlapping_shared_input_association,Shared input,b0_chirp_correlated_3s_50uA,0.0,chirp,correlated,3.0,50.0,50,0.0675,0.03420936439405002,0.6825,118.69257473134068,1.2169852746745773,0.004804062953812357,0.003895526107237226,0.00624003963943414,89.77679730988673,0.9999693537128147,0.8
overlapping_shared_input_association,Shared input,b0_chirp_shared_3s_10uA,0.0,chirp,shared,3.0,10.0,50,0.001875,0.007496810546315475,0.748125,4.448121132190145,0.045622124885159404,3.5529902679419044e-05,5.7522492481756665e-05,0.009192693424976224,89.99669809311567,0.9999097918355611,0.8
overlapping_shared_input_association,Shared input,b0_chirp_shared_3s_50uA,0.0,chirp,shared,3.0,50.0,50,0.093125,0.004419417382415922,0.656875,248.26097979243602,2.5455016176894727,0.050112892589309246,0.01975282351720754,0.01975282351720754,88.86816461616094,0.9997974448039983,0.8
overlapping_shared_input_association,Shared input,b0_epoch_pause_correlated_3s_10uA,0.0,epoch_pause,correlated,3.0,10.0,50,0.0,0.0,0.75,0.004521025096085946,4.505575844550914e-05,-1.704316577872242e-08,-0.0003782683139011983,0.0003782683139011983,90.02167317842692,0.9999999985691308,0.8
overlapping_shared_input_association,Shared input,b0_epoch_pause_correlated_3s_50uA,0.0,epoch_pause,correlated,3.0,50.0,50,0.00875,0.022798473812149472,0.74125,26.931133716321614,0.2759892165218744,-0.0019960137995003397,-0.007021578952503366,0.009919574234489584,90.40233405146141,0.9999228625824889,0.8
overlapping_shared_input_association,Shared input,b0_epoch_pause_shared_3s_10uA,0.0,epoch_pause,shared,3.0,10.0,50,0.0,0.0,0.75,0.014114941561509196,0.00014426451055308021,2.075679626403832e-08,0.0002634246470713762,0.0002634246470713762,89.98490687671016,0.9999999888971898,0.8
overlapping_shared_input_association,Shared input,b0_epoch_pause_shared_3s_50uA,0.0,epoch_pause,shared,3.0,50.0,50,0.035,0.04311677309874871,0.715,46.117262719018356,0.4731604258243472,-0.007168318639484218,-0.015230539319003438,0.015230539319003438,90.87270248005427,0.9998581546374373,0.8
overlapping_shared_input_association,Shared input,b0_gated_burst_correlated_3s_10uA,0.0,gated_burst,correlated,3.0,10.0,50,0.0,0.0,0.75,0.7941698348158,0.008112976737866446,2.402807668740602e-05,0.0011744525064498923,0.004652600691943649,89.93256294742773,0.9998924085318385,0.8
overlapping_shared_input_association,Shared input,b0_gated_burst_correlated_3s_50uA,0.0,gated_burst,correlated,3.0,50.0,50,0.0,0.0,0.75,67.03784141857822,0.6868275322501757,-0.011996800755139451,-0.01744633260297605,0.01744633260297605,90.99966469112576,0.9998346819207452,0.8
overlapping_shared_input_association,Shared input,b0_gated_burst_shared_3s_10uA,0.0,gated_burst,shared,3.0,10.0,50,0.0,0.0,0.75,4.59039151664349,0.04703484933194141,0.00010407403797738737,0.001588937452955744,0.007634003307101044,89.90893343697853,0.9999307106629977,0.8
overlapping_shared_input_association,Shared input,b0_gated_burst_shared_3s_50uA,0.0,gated_burst,shared,3.0,50.0,50,0.0,0.0,0.75,147.13725756471095,1.5083629094855815,-0.0010172020854246,-0.0006965461581211395,0.0036742056505423156,90.03991005232689,0.9999894015079661,0.8
overlapping_shared_input_association,Shared input,b0_static_correlated_3s_10uA,0.0,static,correlated,3.0,10.0,50,0.0,0.0,0.75,0.013147889254415745,0.00013537596858858087,0.0,0.0,0.0,90.0,1.0,0.8
overlapping_shared_input_association,Shared input,b0_static_correlated_3s_50uA,0.0,static,correlated,3.0,50.0,50,0.0075,0.02146574157173448,0.7425,35.6642592952941,0.3656070591388949,-0.004818288928925029,-0.013090735861078229,0.01365211105348754,90.75008908609614,0.9998805008424952,0.8
overlapping_shared_input_association,Shared input,b0_static_shared_3s_10uA,0.0,static,shared,3.0,10.0,50,0.0,0.0,0.75,0.03121673937590108,0.00031882862701432626,4.505838973610199e-08,0.00016969494351980685,0.0007665655338011737,89.9902771316306,0.9999996621491443,0.8
overlapping_shared_input_association,Shared input,b0_static_shared_3s_50uA,0.0,static,shared,3.0,50.0,50,0.02875,0.037796447300922714,0.72125,62.26005205614405,0.6383110145432805,-0.006797000549903314,-0.0108249519813152,0.011104108417402265,90.6202602541785,0.9999075923297586,0.8
overlapping_shared_input_association,Shared input,b2_alternating_blue_red_correlated_3s_10uA,2.0,alternating_blue_red,correlated,3.0,10.0,50,0.0,0.0,0.75,0.009311868882789433,9.545865408590173e-05,0.0,0.0,0.0,90.0,1.0,0.8
overlapping_shared_input_association,Shared input,b2_alternating_blue_red_correlated_3s_50uA,2.0,alternating_blue_red,correlated,3.0,50.0,50,0.006875,0.021213579233065574,0.743125,34.084389812929835,0.3495205089051683,-0.004655420586166966,-0.013373975707304754,0.013545505124687846,90.76632366197744,0.9998766068950837,0.8
overlapping_shared_input_association,Shared input,b2_alternating_blue_red_shared_3s_10uA,2.0,alternating_blue_red,shared,3.0,10.0,50,0.0,0.0,0.75,0.07888619565775504,0.0008059218538796962,-2.4687236169284365e-07,-0.0006745657273666669,0.0008034496350969475,90.03865042011324,0.9999990699968513,0.8
overlapping_shared_input_association,Shared input,b2_alternating_blue_red_shared_3s_50uA,2.0,alternating_blue_red,shared,3.0,50.0,50,0.016875,0.03169957227870845,0.733125,61.310451142747624,0.6283579119263897,-0.006898237402928508,-0.01125349356390904,0.012252056793293388,90.64481239197372,0.9999018069204998,0.8
overlapping_shared_input_association,Shared input,b2_chirp_correlated_3s_10uA,2.0,chirp,correlated,3.0,10.0,50,0.0,0.0,0.75,1.4983716046685804,0.015343456414643524,0.00013390594529227387,0.00509437530507156,0.01021050451403837,89.70775792225379,0.9997573477960882,0.8
overlapping_shared_input_association,Shared input,b2_chirp_correlated_3s_50uA,2.0,chirp,correlated,3.0,50.0,50,0.04625,0.04054397335622403,0.70375,75.362334769397,0.772062333758349,-0.00747571419070392,-0.009803831564314547,0.009949288759441134,90.56174074843693,0.9999285439197139,0.8
overlapping_shared_input_association,Shared input,b2_chirp_shared_3s_10uA,2.0,chirp,shared,3.0,10.0,50,0.00375,0.016268631391329103,0.74625,6.840895091732715,0.07005308534799273,0.000287554245768731,0.0036870237375876075,0.008567442754135079,89.7887253261045,0.9999293010970729,0.8
overlapping_shared_input_association,Shared input,b2_chirp_shared_3s_50uA,2.0,chirp,shared,3.0,50.0,50,0.05875,0.0402479559628023,0.69125,161.83960354184853,1.659067837130498,0.012608452665211432,0.007629152501471227,0.008007434701943076,89.56287090631874,0.9999562762651948,0.8
overlapping_shared_input_association,Shared input,b2_epoch_pause_correlated_3s_10uA,2.0,epoch_pause,correlated,3.0,10.0,50,0.0,0.0,0.75,0.002639320832738326,2.7756028761846417e-05,1.730849406208231e-08,0.0006235940382751966,0.0006235940382751966,89.96427069116163,0.9999999961113043,0.8
overlapping_shared_input_association,Shared input,b2_epoch_pause_correlated_3s_50uA,2.0,epoch_pause,correlated,3.0,50.0,50,0.006875,0.021213579233065577,0.743125,18.981105736996298,0.19471192626370645,-0.0014596784474535537,-0.007171098661211843,0.009716305042674784,90.41089482508306,0.9999270680162547,0.8
overlapping_shared_input_association,Shared input,b2_epoch_pause_shared_3s_10uA,2.0,epoch_pause,shared,3.0,10.0,50,0.0,0.0,0.75,0.017006692308866492,0.0001735997317163163,3.837856186392104e-10,2.4045317729253353e-06,2.4045317729253353e-06,89.99986223047769,0.9999999999979186,0.8
overlapping_shared_input_association,Shared input,b2_epoch_pause_shared_3s_50uA,2.0,epoch_pause,shared,3.0,50.0,50,0.01625,0.029773807143809047,0.73375,31.669427285884762,0.32444370998200406,-0.005977208698391726,-0.018338748412793527,0.018504290678641556,91.05083013826679,0.9997959053710632,0.8
overlapping_shared_input_association,Shared input,b2_gated_burst_correlated_3s_10uA,2.0,gated_burst,correlated,3.0,10.0,50,0.0,0.0,0.75,3.8940024912704363,0.039919347129759426,0.00015363519673759036,0.003510202952204498,0.0072292023720452216,89.79884990698609,0.9999340535138148,0.8
overlapping_shared_input_association,Shared input,b2_gated_burst_correlated_3s_50uA,2.0,gated_burst,correlated,3.0,50.0,50,0.0,0.0,0.75,68.22969813964644,0.6994608789926047,-0.012934035850604354,-0.018372003887434374,0.018372003887434374,91.0527164164375,0.9998134631919765,0.8
overlapping_shared_input_association,Shared input,b2_gated_burst_shared_3s_10uA,2.0,gated_burst,shared,3.0,10.0,50,0.0,0.0,0.75,13.790455426484229,0.14138626534147902,0.0003950889229244183,0.002951349069478337,0.00732989593184331,89.83089356155901,0.9999542901979959,0.8
overlapping_shared_input_association,Shared input,b2_gated_burst_shared_3s_50uA,2.0,gated_burst,shared,3.0,50.0,50,0.0,0.0,0.75,130.60342296015068,1.3393139964640033,-0.00668927276568245,-0.004956713810186343,0.005706595020369377,90.28400306388326,0.9999768113492097,0.8
overlapping_shared_input_association,Shared input,b2_static_correlated_3s_10uA,2.0,static,correlated,3.0,10.0,50,0.0,0.0,0.75,0.009960746192062648,0.0001068006276382713,-2.921954134324559e-08,-0.00018451656330061017,0.00018451656330061017,90.01057202128722,0.9999999945525814,0.8
overlapping_shared_input_association,Shared input,b2_static_correlated_3s_50uA,2.0,static,correlated,3.0,50.0,50,0.01,0.023991122933115006,0.74,24.991177546004206,0.25615051668323646,-0.0032614839923454596,-0.012491427430465038,0.013125254671707895,90.7157518539686,0.9998818205786865,0.8
overlapping_shared_input_association,Shared input,b2_static_shared_3s_10uA,2.0,static,shared,3.0,10.0,50,0.0,0.0,0.75,0.05945486610792955,0.0006081923382361091,1.5766555004983207e-07,-0.0006443500131155562,0.0013740646208478678,90.03692017358058,0.999998162247184,0.8
overlapping_shared_input_association,Shared input,b2_static_shared_3s_50uA,2.0,static,shared,3.0,50.0,50,0.021875,0.03585352322368083,0.728125,42.68252487641982,0.4375743700503692,-0.008158950503616105,-0.018885996980461124,0.019049260571416288,91.08219093864241,0.9997865012528189,0.8
overlapping_shared_target_association,Shared target,b-2_alternating_blue_red_correlated_3s_10uA,-2.0,alternating_blue_red,correlated,3.0,10.0,50,0.0008333333333333341,0.010275402679542875,0.9541666666666667,0.009311868882789433,0.00011465203585370974,0.0,0.0,0.0,90.0,1.0,1.0
overlapping_shared_target_association,Shared target,b-2_alternating_blue_red_correlated_3s_50uA,-2.0,alternating_blue_red,correlated,3.0,50.0,50,0.003333333333333329,0.05379582632235712,0.9516666666666667,32.806486729989686,0.4051805189684986,-0.002659849597104141,-0.006580491022891199,0.007090785887611934,90.37704281472985,0.9999638363142629,1.0
