protocol_id,task_name,beta,schedule,spatial_mode,duration_s,current_uA,pulse_width_us,total_pulses,baseline_score,trained_score,training_score_delta,training_repetitions,initial_trials_to_criterion,initial_trials_for_savings,training_reached_criterion,reset_score,no_reset_score,reset_minus_no_reset_score,forgetting_score,criterion_score,score_drop,criterion_forget,made_forget,naive_weight_control_score,naive_weight_control_minus_trained_score,naive_weight_control_minus_no_reset_score,naive_weight_control_displacement_norm,trained_delta_norm,reset_post_minus_trained_norm,no_reset_post_minus_trained_norm,reset_minus_no_reset_weight_norm,weight_erasure_reset,weight_erasure_no_reset,residual_trace_correlation_reset,residual_trace_correlation_no_reset,erasure_projection_reset_vs_no_reset,reset_window_neuron_spikes_delta,consolidation_neuron_spikes,relearn_trials,relearn_measured,relearn_score,relearn_reached_criterion,relearn_savings,relearn_elapsed_s,replicates,task_output_dir
b0_gated_burst_shared_3s_50uA,overlapping_shared_target_association,0.0,gated_burst,shared,3.0,50.0,160,1062.96,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.795,0.955,-0.1599999999999999,0.1599999999999999,0.35,0.56,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,142.2740943916058,0.0,142.2740943916058,-1.0259662468489068,1.234823354678838e-11,0.4920664769869399,1.0,-0.0054218508028413,653896.74,0.0,0.0,1.0,0.795,1.0,1.0,1.141764422660001,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_gated_burst_shared_3s_50uA,overlapping_shared_target_association,-2.0,gated_burst,shared,3.0,50.0,160,1061.26,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.8266666666666667,0.955,-0.1283333333333333,0.1283333333333333,0.35,0.48,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,142.1168736679134,0.0,142.1168736679134,-1.0246414568537006,1.234823354678838e-11,0.4920903292040727,1.0,-0.005192867857107,653433.48,0.0,0.0,1.0,0.8266666666666667,1.0,1.0,1.1444989686800011,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_chirp_correlated_3s_50uA,overlapping_shared_target_association,0.0,chirp,correlated,3.0,50.0,160,1507.12,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.8358333333333333,0.955,-0.1191666666666666,0.1191666666666666,0.35,0.9,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,111.66113324211274,0.0,111.66113324211274,-0.7058432467832216,1.234823354678838e-11,0.5833289621060631,1.0,-0.0013709083085042,671265.7,0.0,0.0,1.0,0.8358333333333333,1.0,1.0,1.1621955052399997,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_gated_burst_shared_3s_50uA,overlapping_shared_target_association,2.0,gated_burst,shared,3.0,50.0,160,1088.92,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.8575,0.955,-0.0974999999999999,0.0974999999999999,0.35,0.4,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,125.9413990914688,0.0,125.9413990914688,-0.8558639528493783,1.234823354678838e-11,0.5422495580866458,1.0,-0.0079747257287513,625825.18,0.0,0.0,1.0,0.8575,1.0,1.0,1.146185199040001,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_static_shared_3s_50uA,overlapping_shared_target_association,-2.0,static,shared,3.0,50.0,160,1539.82,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.8725,0.955,-0.0824999999999999,0.0824999999999999,0.35,0.78,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,102.2402975870152,0.0,102.2402975870152,-0.6151473972921452,1.234823354678838e-11,0.6187953412095549,1.0,-0.0013691088010515,705264.8,0.0,0.0,1.0,0.8725,1.0,1.0,1.193565434619999,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_chirp_correlated_3s_50uA,overlapping_shared_target_association,2.0,chirp,correlated,3.0,50.0,160,1015.54,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.8891666666666667,0.955,-0.0658333333333333,0.0658333333333333,0.35,0.82,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,69.59541784486328,0.0,69.59541784486328,-0.3239191734855202,1.234823354678838e-11,0.7581886671869378,1.0,-0.0062197200399854,414949.32,0.0,0.0,1.0,0.8891666666666667,1.0,1.0,1.1427330731800067,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_epoch_pause_shared_3s_50uA,overlapping_shared_target_association,-2.0,epoch_pause,shared,3.0,50.0,160,1145.42,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9033333333333332,0.955,-0.0516666666666666,0.0516666666666666,0.35,0.74,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,77.22558675547576,0.0,77.22558675547576,-0.3887437530222224,1.234823354678838e-11,0.7229927540476253,1.0,-0.0042502709669365,522620.78,0.0,0.0,1.0,0.9033333333333332,1.0,1.0,1.183037643620001,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_chirp_shared_3s_10uA,overlapping_shared_target_association,-2.0,chirp,shared,3.0,10.0,160,3742.38,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9183333333333334,0.955,-0.0366666666666666,0.0366666666666666,0.35,0.86,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,15.453036493423843,0.0,15.453036493423843,-0.0184552663027166,1.234823354678838e-11,0.9815034711220588,1.0,0.0004704331106378,49937.02,0.0,0.0,1.0,0.9183333333333334,1.0,1.0,1.1586347003200006,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_static_shared_3s_50uA,overlapping_shared_target_association,0.0,static,shared,3.0,50.0,160,1053.58,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9208333333333332,0.955,-0.0341666666666666,0.0341666666666666,0.35,0.68,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,57.070320842739655,0.0,57.070320842739655,-0.2306289580842367,1.234823354678838e-11,0.818266885959419,1.0,-0.0067170742886346,387808.1,0.0,0.0,1.0,0.9208333333333332,1.0,1.0,1.1423101867200012,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_chirp_shared_3s_10uA,overlapping_shared_target_association,0.0,chirp,shared,3.0,10.0,160,2596.9,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9241666666666668,0.955,-0.0308333333333332,0.0308333333333332,0.35,0.74,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,4.394936543732599,0.0,4.394936543732599,-0.0014968543752775,1.234823354678838e-11,0.9982381333578212,1.0,0.000254180910834,7247.5,0.0,0.0,1.0,0.9241666666666668,1.0,1.0,1.1314816233799956,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_epoch_pause_shared_3s_50uA,overlapping_shared_target_association,0.0,epoch_pause,shared,3.0,50.0,160,751.82,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9266666666666667,0.955,-0.0283333333333333,0.0283333333333333,0.35,0.64,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,42.57843064371738,0.0,42.57843064371738,-0.1356684776554752,1.234823354678838e-11,0.8854045656016412,1.0,-0.0054003188874324,266791.72,0.0,0.0,1.0,0.9266666666666667,1.0,1.0,1.1654895143599913,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_chirp_correlated_3s_10uA,overlapping_shared_target_association,-2.0,chirp,correlated,3.0,10.0,160,2185.1,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9275,0.955,-0.0274999999999999,0.0274999999999999,0.35,0.66,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,3.0073735050745283,0.0,3.0073735050745283,-0.0004106184061169,1.234823354678838e-11,0.9992519724217652,1.0,0.0003304541761909,3745.7,0.0,0.0,1.0,0.9275,1.0,1.0,1.1368930556799968,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_static_shared_3s_50uA,overlapping_shared_target_association,2.0,static,shared,3.0,50.0,160,690.74,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9308333333333332,0.955,-0.0241666666666666,0.0241666666666666,0.35,0.58,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,39.48020647035195,0.0,39.48020647035195,-0.1195315477617653,1.234823354678838e-11,0.8985431499873674,1.0,-0.005971413061833,241273.22,0.0,0.0,1.0,0.9308333333333332,1.0,1.0,1.1367137897800037,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_static_correlated_3s_50uA,overlapping_shared_target_association,-2.0,static,correlated,3.0,50.0,160,893.08,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9375,0.955,-0.0174999999999999,0.0174999999999999,0.35,0.56,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,49.94211172654579,0.0,49.94211172654579,-0.1783372231074706,1.234823354678838e-11,0.8508604398272085,1.0,-0.0033524813664585,275566.1,0.0,0.0,1.0,0.9375,1.0,1.0,1.1330830493800017,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_alternating_blue_red_shared_3s_50uA,overlapping_shared_target_association,-2.0,alternating_blue_red,shared,3.0,50.0,160,971.36,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9383333333333332,0.955,-0.0166666666666666,0.0166666666666666,0.35,0.48,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,55.92377611960682,0.0,55.92377611960682,-0.2225441355555248,1.234823354678838e-11,0.8237047642361649,1.0,-0.0070187389824841,375669.64,0.0,0.0,1.0,0.9383333333333332,1.0,1.0,1.1544404226600022,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_alternating_blue_red_shared_3s_50uA,overlapping_shared_target_association,0.0,alternating_blue_red,shared,3.0,50.0,160,971.36,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9383333333333332,0.955,-0.0166666666666666,0.0166666666666666,0.35,0.48,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,55.92377611960682,0.0,55.92377611960682,-0.2225441355555248,1.234823354678838e-11,0.8237047642361649,1.0,-0.0070187389824841,375669.64,0.0,0.0,1.0,0.9383333333333332,1.0,1.0,1.1397001022999973,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_alternating_blue_red_shared_3s_50uA,overlapping_shared_target_association,2.0,alternating_blue_red,shared,3.0,50.0,160,971.36,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9383333333333332,0.955,-0.0166666666666666,0.0166666666666666,0.35,0.48,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,55.92377611960682,0.0,55.92377611960682,-0.2225441355555248,1.234823354678838e-11,0.8237047642361649,1.0,-0.0070187389824841,375669.64,0.0,0.0,1.0,0.9383333333333332,1.0,1.0,1.1333483599600072,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_chirp_correlated_3s_10uA,overlapping_shared_target_association,0.0,chirp,correlated,3.0,10.0,160,1507.12,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9383333333333336,0.955,-0.0166666666666666,0.0166666666666666,0.35,0.42,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,1.0663046562670473,0.0,1.0663046562670473,9.93275006891637e-06,1.234823354678838e-11,0.9998729264344068,1.0,0.0001357542353992,707.44,0.0,0.0,1.0,0.9383333333333336,1.0,1.0,1.142277461559994,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_chirp_shared_3s_10uA,overlapping_shared_target_association,2.0,chirp,shared,3.0,10.0,160,1744.34,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9391666666666668,0.955,-0.0158333333333333,0.0158333333333333,0.35,0.4,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,6.784362695889016,0.0,6.784362695889016,-0.0033869307343874,1.234823354678838e-11,0.995949176540068,1.0,0.0006682276807001,13719.92,0.0,0.0,1.0,0.9391666666666668,1.0,1.0,1.1264306857600013,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_epoch_pause_shared_3s_50uA,overlapping_shared_target_association,2.0,epoch_pause,shared,3.0,50.0,160,498.12,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9433333333333332,0.955,-0.0116666666666666,0.0116666666666666,0.35,0.46,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,29.78218424346945,0.0,29.78218424346945,-0.0702392040959164,1.234823354678838e-11,0.9381631243349116,1.0,-0.0041406266761213,164089.82,0.0,0.0,1.0,0.9433333333333332,1.0,1.0,1.1330985015599913,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_epoch_pause_correlated_3s_50uA,overlapping_shared_target_association,0.0,epoch_pause,correlated,3.0,50.0,160,437.86,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9433333333333332,0.955,-0.0116666666666666,0.0116666666666666,0.35,0.46,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,26.21289204316177,0.0,26.21289204316177,-0.0519956693354541,1.234823354678838e-11,0.9510284410385073,1.0,-0.000667274396403,108952.6,0.0,0.0,1.0,0.9433333333333332,1.0,1.0,1.1241803664799963,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_chirp_correlated_3s_10uA,overlapping_shared_target_association,2.0,chirp,correlated,3.0,10.0,160,1015.54,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.945,0.955,-0.0099999999999999,0.0099999999999999,0.35,0.28,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,1.49199017583409,0.0,1.49199017583409,-8.24756138058875e-05,1.234823354678838e-11,0.9997640254281056,1.0,0.0001511444272604,1131.44,0.0,0.0,1.0,0.945,1.0,1.0,1.1346678637000085,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_epoch_pause_correlated_3s_50uA,overlapping_shared_target_association,-2.0,epoch_pause,correlated,3.0,50.0,160,640.44,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9458333333333332,0.955,-0.0091666666666666,0.0091666666666666,0.35,0.54,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,37.55235546153207,0.0,37.55235546153207,-0.1054540259914064,1.234823354678838e-11,0.9070809713780996,1.0,-0.0031632706786629,190822.56,0.0,0.0,1.0,0.9458333333333332,1.0,1.0,1.1306485094599987,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_epoch_pause_correlated_3s_50uA,overlapping_shared_target_association,2.0,epoch_pause,correlated,3.0,50.0,160,285.9,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9466666666666668,0.955,-0.0083333333333333,0.0083333333333333,0.35,0.22,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,18.59659284648266,0.0,18.59659284648266,-0.0268457629923559,1.234823354678838e-11,0.9741575684993584,1.0,-0.0004509983139417,68802.1,0.0,0.0,1.0,0.9466666666666668,1.0,1.0,1.1264893527199955,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_epoch_pause_shared_3s_10uA,overlapping_shared_target_association,-2.0,epoch_pause,shared,3.0,10.0,160,1145.42,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9466666666666668,0.955,-0.0083333333333333,0.0083333333333333,0.35,0.24,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.077101219887167,0.0,0.077101219887167,-9.92429475206169e-07,1.234823354678838e-11,0.9999982531710906,1.0,7.363329576770051e-07,32.72,0.0,0.0,1.0,0.9466666666666668,1.0,1.0,1.1541426034200009,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_static_correlated_3s_50uA,overlapping_shared_target_association,2.0,static,correlated,3.0,50.0,160,399.3,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9475,0.955,-0.0074999999999999,0.0074999999999999,0.35,0.44,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,24.269985525555395,0.0,24.269985525555395,-0.0456780987277819,1.234823354678838e-11,0.957465157905722,1.0,-0.0014239592279082,100982.72,0.0,0.0,1.0,0.9475,1.0,1.0,1.1288052386400091,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_static_correlated_3s_50uA,overlapping_shared_target_association,0.0,static,correlated,3.0,50.0,160,610.64,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9475,0.955,-0.0074999999999999,0.0074999999999999,0.35,0.5,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,34.49739576201224,0.0,34.49739576201224,-0.0895715606575464,1.234823354678838e-11,0.9196562469591472,1.0,-0.0022262677824228,156836.38,0.0,0.0,1.0,0.9475,1.0,1.0,1.128510342059999,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_static_shared_3s_10uA,overlapping_shared_target_association,-2.0,static,shared,3.0,10.0,160,1539.82,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.95,0.955,-0.005,0.005,0.35,0.18,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.1384921516743144,0.0,0.1384921516743144,-2.6508743512843046e-06,1.234823354678838e-11,0.9999955905872376,1.0,1.712112337534232e-06,55.8,0.0,0.0,1.0,0.95,1.0,1.0,1.274761624399999,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_epoch_pause_shared_3s_10uA,overlapping_shared_target_association,0.0,epoch_pause,shared,3.0,10.0,160,751.82,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9516666666666668,0.955,-0.0033333333333333,0.0033333333333333,0.35,0.14,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.0142209676266537,0.0,0.0142209676266537,-2.575545125060863e-07,1.234823354678838e-11,0.9999997614398644,1.0,-2.15495042912472e-08,4.64,0.0,0.0,1.0,0.9516666666666668,1.0,1.0,1.1533606306799993,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_alternating_blue_red_correlated_3s_50uA,overlapping_shared_target_association,-2.0,alternating_blue_red,correlated,3.0,50.0,160,566.22,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9516666666666668,0.955,-0.0033333333333333,0.0033333333333333,0.35,0.3,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,32.806486729989686,0.0,32.806486729989686,-0.0820013748599852,1.234823354678838e-11,0.9264551260716142,1.0,-0.0026598495971041,153361.92,0.0,0.0,1.0,0.9516666666666668,1.0,1.0,1.129410282959998,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_alternating_blue_red_correlated_3s_50uA,overlapping_shared_target_association,0.0,alternating_blue_red,correlated,3.0,50.0,160,566.22,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9516666666666668,0.955,-0.0033333333333333,0.0033333333333333,0.35,0.3,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,32.806486729989686,0.0,32.806486729989686,-0.0820013748599852,1.234823354678838e-11,0.9264551260716142,1.0,-0.0026598495971041,153361.92,0.0,0.0,1.0,0.9516666666666668,1.0,1.0,1.125348255219991,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_alternating_blue_red_correlated_3s_50uA,overlapping_shared_target_association,2.0,alternating_blue_red,correlated,3.0,50.0,160,566.22,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9516666666666668,0.955,-0.0033333333333333,0.0033333333333333,0.35,0.3,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,32.806486729989686,0.0,32.806486729989686,-0.0820013748599852,1.234823354678838e-11,0.9264551260716142,1.0,-0.0026598495971041,153361.92,0.0,0.0,1.0,0.9516666666666668,1.0,1.0,1.1251570407399936,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b0_static_shared_3s_10uA,overlapping_shared_target_association,0.0,static,shared,3.0,10.0,160,1053.58,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9533333333333333,0.955,-0.0016666666666666,0.0016666666666666,0.35,0.1,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.0303390516698218,0.0,0.0303390516698218,-3.973582845095969e-07,1.234823354678838e-11,0.9999995798006184,1.0,1.8421071137942332e-08,9.54,0.0,0.0,1.0,0.9533333333333333,1.0,1.0,1.1536049341000034,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_epoch_pause_correlated_3s_10uA,overlapping_shared_target_association,-2.0,epoch_pause,correlated,3.0,10.0,160,640.44,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9533333333333333,0.955,-0.0016666666666666,0.0016666666666666,0.35,0.08,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.0231952554312729,0.0,0.0231952554312729,-7.767926455448659e-07,1.234823354678838e-11,0.9999990565178412,1.0,1.5621021494460553e-07,8.54,0.0,0.0,1.0,0.9533333333333333,1.0,1.0,1.1520232171599958,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_epoch_pause_correlated_3s_10uA,overlapping_shared_target_association,2.0,epoch_pause,correlated,3.0,10.0,160,285.9,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9533333333333333,0.955,-0.0016666666666666,0.0016666666666666,0.35,0.04,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.0026984428474234,0.0,0.0026984428474234,-2.9966131727121594e-08,1.234823354678838e-11,0.9999999697354244,1.0,0.0,0.62,0.0,0.0,1.0,0.9533333333333333,1.0,1.0,1.1515986252200037,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_static_correlated_3s_10uA,overlapping_shared_target_association,-2.0,static,correlated,3.0,10.0,160,893.08,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9541666666666668,0.955,-0.0008333333333333,0.0008333333333333,0.35,0.1,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.0341500048369373,0.0,0.0341500048369373,-1.5655656218171998e-06,1.234823354678838e-11,0.9999984182531054,1.0,0.0,12.48,0.0,0.0,1.0,0.9541666666666668,1.0,1.0,1.1567647755000048,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_static_shared_3s_10uA,overlapping_shared_target_association,2.0,static,shared,3.0,10.0,160,690.74,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9541666666666668,0.955,-0.0008333333333333,0.0008333333333333,0.35,0.1,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.0594636520384324,0.0,0.0594636520384324,2.983359784835964e-06,1.234823354678838e-11,0.9999977273833208,1.0,5.232925093239609e-06,22.18,0.0,0.0,1.0,0.9541666666666668,1.0,1.0,1.148999382619991,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_epoch_pause_shared_3s_10uA,overlapping_shared_target_association,2.0,epoch_pause,shared,3.0,10.0,160,498.12,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9541666666666668,0.955,-0.0008333333333333,0.0008333333333333,0.35,0.08,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.0169698749644364,0.0,0.0169698749644364,-2.3381068632089e-07,1.234823354678838e-11,0.999999763850453,1.0,0.0,5.88,0.0,0.0,1.0,0.9541666666666668,1.0,1.0,1.149946178079997,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b2_static_correlated_3s_10uA,overlapping_shared_target_association,2.0,static,correlated,3.0,10.0,160,399.3,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9541666666666668,0.955,-0.0008333333333333,0.0008333333333333,0.35,0.08,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.010115778589786,0.0,0.010115778589786,2.882469055598414e-07,1.234823354678838e-11,0.9999998474224112,1.0,4.393637585203011e-07,3.32,0.0,0.0,1.0,0.9541666666666668,1.0,1.0,1.149065557340016,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
b-2_alternating_blue_red_shared_3s_10uA,overlapping_shared_target_association,-2.0,alternating_blue_red,shared,3.0,10.0,160,971.36,0.0,0.9533333333333333,0.9533333333333333,80.0,19.16,19.16,1.0,0.9541666666666668,0.955,-0.0008333333333333,0.0008333333333333,0.35,0.04,0.0,0.0,0.0,-0.9533333333333333,-0.955,81.07147814177519,81.07147814177519,0.080436726741594,0.0,0.080436726741594,-4.522001646023348e-06,1.234823354678838e-11,0.9999957946862076,1.0,-3.5991347934524805e-07,31.86,0.0,0.0,1.0,0.9541666666666668,1.0,1.0,1.1620381109200022,50,experiments/snn_reset/results/snn_reset_final_n50_all_tasks_20260620T022002Z/overlapping_shared_target_association
